business_id,name,postal_code,latitude,longitude,stars,review_count,is_open
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,93117,34.4305419,-119.882367,4.0,189.0,1
5LbiHS5xbeKUxd9ulIJz4w,Alic Motors,83704,43.6198388,-116.2930669,2.5,20.0,1
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,19103,39.9535919923,-75.1794226902,3.5,163.0,0
wwHswDU1t8T-8DAuKI3WdQ,Robbi's Custom Leather Goods,63109,38.5849132,-90.2928102,5.0,5.0,0
Dl1alpHSJE4_iB0MGKRLXw,Johnny Rockets,63042,38.7860901654,-90.4157752544,2.0,6.0,0
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,63109,38.5787245,-90.2822168,4.5,22.0,1
dk9zGFRJD2RXkHqAmFHOOA,Garage Pizza,70119,29.9668143,-90.0895672,4.0,6.0,0
GMVVFox3a0ROMdofd68mZw,Affordable Lock & Security Solutions - Tampa,33613,28.07347,-82.459879,4.0,12.0,1
fCRGXD-TTLgNhaC4mVFFJQ,El Con Health & Wellness Center,85716,32.2212624,-110.9200676,4.5,18.0,1
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,46202,39.7802203,-86.1418027,4.5,132.0,1
g736EKijhJTrQbqoQAo9Tw,The Pet Trailer Mobile Grooming,33782,27.865613,-82.7199909,5.0,6.0,0
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,37146,36.387932573,-87.0147362534,4.0,31.0,1
XTWGzxXdQN0DVVH2GPGwiA,Days Inn by Wyndham Reno South,89502,39.472575,-119.788467,2.0,27.0,0
VKwPAl11iuM_YkEwm07sYQ,Hibiscus Spa,33767,27.9788772,-82.8279609,4.5,14.0,1
iONfxRWQqA8pAPMZFNLaug,Nutrishop,33511,27.9210171,-82.3272616,4.0,9.0,1
0HpYaBbRqaG1df4JckJoUw,Westchase Compounding Pharmacy,33626,28.0662007,-82.6354932,3.0,11.0,0
Cyy0zZz5ixYjSX4o4sacpg,Lip Collision,19454,40.2085934,-75.2826768,5.0,8.0,1
p79UR4tdHoJzmhwKmiXa2A,Sport Clips Haircuts of Springfield,19064,39.9386338,-75.3556319,2.0,5.0,1
qTjsoi0FCv93wxzl0puQSQ,Yi Fa Hair Salon,19082,39.9606936,-75.2628592,4.5,6.0,1
jfz_-ngCCAbKUziluLAgiw,Jaramillo Hair salon,19382,39.9610226,-75.6037869,4.0,5.0,1
Q9nC1l2V5wDyJpVb50OyLg,Bucks-Mont Environmental,18902,40.3296162,-75.0946266,3.0,6.0,1
wRBEBZ6TvMTuwosvBa72xQ,August Pearl Salon,37211,36.0431449,-86.7447411,4.5,20.0,1
hE1ouPLiGQiAkiOacnZVLw,Nevada Towing,89506,39.652461,-119.886915,2.5,18.0,1
lJfxS6RMzAQ7oy8F2vU3Pg,"C R Bhatia, DVM - Animal Clinic of Warrington",18976,40.250693877,-75.133774929,4.5,9.0,1
unkPNwxOxNQS5a5kPftLRA,Wentworth At West Clay,46032,39.9735828,-86.1990519,2.5,5.0,1
rrdSkNz4YG6eDgOq3ov0IQ,Thoroughbred Nissan,85711,32.207596,-110.881629,3.5,92.0,1
RsTF2skxLcp6qo9FdnA5PA,Pizza Hut,19047,40.21786,-74.9266344309,1.5,18.0,0
WZpCnvSQ-YGukju9r4Gd_A,Morales Landscapers,85705,32.2680738,-110.9923904,4.0,14.0,1
PXI7kvSV-NvWcqbI9jlmtg,Best Western Cedar Park Inn,T6H 2H4,53.4885913,-113.4935085,3.0,17.0,1
oBqjxbnNKILyCN1S8KKd_g,Cherry Blow Dry Bar,70005,29.999648,-90.125123,3.5,14.0,0
qKcEyi0idj7cTQYzbhuKkg,T-Mobile,19406,40.0911599,-75.358973,2.5,5.0,0
uYBx50Yl_Jc-UYwFzudBsQ,Chew Doin Fried Chicken & Ramen,62025,38.8105909,-89.9524841,3.0,10.0,0
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,19131,40.0027825,-75.2222705,3.0,52.0,0
ith4RsN3YwQeE3WWQ3Af4w,Little Golden Goose,89502,39.5185256,-119.8050589,4.0,13.0,1
0Ze7pcwjyauf6steWfpV7g,Hand Grenades To Go,70116,29.9590929529,-90.0646781349,3.5,17.0,0
6MuGlWEZzKA2YtlY44Cksw,Pep Boys,19036,39.9058765,-75.2917441,2.5,17.0,1
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,T5J,53.5417173,-113.4919398,3.5,9.0,1
cvrIE1rLPWk-Nxb_ZNv5lA,Candlewood Suites Tucson,85704,32.303741804,-111.009323614,4.5,29.0,1
MDP8K2NzEnCibFHa9XujWw,Recreational Integrative Wellness Center,19027,40.0754184,-75.12843,4.0,18.0,1
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,19015,39.879183,-75.396768,3.5,26.0,1
RZpEMG2ILk4bL3lH3ygRcw,Medford Village Car Care,08055,39.899973,-74.8231372,4.5,13.0,1
sXZGhglxCV7bO7mXe63A8Q,Epic Automotive,63114,38.6997469,-90.3459907,4.5,11.0,1
PENtXTN19SYMMmFYYbA_Gw,Lubrication Corner,37064,35.9222345,-86.8717248,5.0,5.0,1
NNcqCDV6PHhDmKY8fO6S9g,Reeder's Auto Tint & Ceramic Coatings,33773,27.8928435529,-82.7453122398,4.5,27.0,1
9qxMhGWjGsuPUoQB3Y74Wg,McDonald's,63101,38.6369079537,-90.1954829934,1.5,62.0,1
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,33755,27.963,-82.777749,5.0,13.0,1
U8N-E8P9UOL_g0VxMCF3Mg,A.K. Lube & Auto,37082,36.0820981,-87.0932682,5.0,5.0,1
EcP5_cCKZqtRv_HJiALMtA,IU Health Urgent Care - Broadripple,46220,39.870111,-86.140302,2.0,24.0,1
pJB63RaQpkTIKBhfTsLQQg,Biryani Hut,46060,39.9970877,-86.0023117,4.0,83.0,1
ufvaaDCkJj5pW4f7_DSN5w,Firestone Complete Auto Care,19047,40.18039,-74.87721,3.0,13.0,1
yUEeh9nwaycI6fKLruD_rQ,Silvio Hair Styling For Men,19103,39.9511109,-75.1738185,2.5,6.0,1
5XelZjHymGydI5qKE8BOrA,Yellow Garage Antiques,08062,39.730892,-75.2245237,4.5,7.0,1
Jov0PmO5g5lXGQyPiEZyXw,Colonial Frontiers,85719,32.218948,-110.956573,5.0,5.0,1
ngvE1G9IckUO-ljZBFo23w,Mumbai Bistro,19107,39.947207,-75.1572515,4.0,217.0,0
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,19147,39.9408715785,-75.1510468125,4.0,166.0,0
HqLOOpUax2dC8GYc0oqq2A,Family Carpets,08065,39.997699,-75.0245834,4.0,9.0,1
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,19114,40.08178,-75.0267907,4.0,80.0,1
xa28v84RtUPWQKuw_UQBXQ,The Main Lion Cat Grooming Salon,19301,40.042899,-75.488131,4.0,31.0,1
kxvOUehCtJAL2nYKkeiR-w,Incrediplex,46236,39.8660830813,-85.9750978137,4.0,33.0,0
CPgWuWGZ4v2sZr5_-1kluw,Checkers,19121,39.9719414,-75.159771,2.0,21.0,1
uU9h_l5WSTY8fKVU2nx2Cw,Foolish Pride Tattoo Company,33713,27.7715736064,-82.6756190881,4.5,36.0,1
xvAkaDEOOUloROkX0j4C-w,Dwight's Auto Glass & Tint,85746,32.1329588,-110.9953214,3.0,23.0,1
5SV2YI6MBSOWaEwB8pBHtQ,Collective Concept,83702,43.613448,-116.1999702,5.0,9.0,1
gu2-TPPdyQyHl2CnPb7Xjg,4th Street Nails,19147,39.9390124,-75.1496014,4.0,44.0,1
Eb8GseQXa1ZICrmCwbXmPQ,Yerli's Alterations & Tailoring,89502,39.4715307,-119.78243,5.0,12.0,1
O5Obr4roy3Fd-nQXkfk7TQ,Man of the Soil Landscape Builder,85704,32.3499855,-110.9770334,4.0,9.0,1
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,19123,39.960811,-75.1573883,4.0,31.0,1
dIpTuL2T1L98GQGU17IeSw,The Bricks,33605,27.9600238,-82.4444005,4.0,548.0,1
kKb00Oj96n5YYqMSDzx1IA,Lush Ink & Skin Studio,89521,39.4395089,-119.7600672,5.0,6.0,1
Oy7rU9H76PN1hsDU9EUt5g,Philadelphia Room Escape,19102,39.9502871584,-75.1666990731,4.5,31.0,0
2ahg0y3bmn8gRo0aGrFiEQ,Wink Lash Studio + Bath Bar,89509,39.505012,-119.815995,4.5,15.0,1
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,70001,29.994939,-90.18365,3.0,51.0,1
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,T5L 5B5,53.5710863856,-113.548768193,4.5,77.0,1
4pS7qnjJ7_DCoJB-Enl7KA,Prop and Decor Outlet: The Tent Merchant Inc.,93101,34.4214452,-119.7014496,4.0,5.0,1
5VYkn3vm4teAiLVeuT89Qw,PalmerCash,83704,43.6082983398,-116.2906438802,2.0,6.0,1
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,18938,40.3639078093,-74.9660219123,3.0,18.0,0
sKdF_rwYyLa2NM1dlG0-Sg,Riverwood Apartments,89502,39.528620000000004,-119.802018,1.0,18.0,1
X7FQ5k29A_RRYep7TOfjtw,"Dawna Ara, DACM, LAc",93105,34.4392950745,-119.7443122433,5.0,54.0,1
8zsUZsQtRPHYW4gD5puiqQ,Valley Cleaners,89506,39.6260045,-119.8826598,4.0,16.0,0
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,33615,28.0114997,-82.5828401,4.5,32.0,0
dgMuYzYRXji7PGFmnUs3aw,Sign of the Arrow,63124,38.6378129,-90.390423,4.5,5.0,1
1tLrjXG-I9hkOoZxlbwDqw,Olde Black Horse,19401,40.1083808,-75.318943,4.0,9.0,1
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,08003,39.8996609,-74.9532997,4.0,238.0,1
adATTqggIQX5xxLDISkFTw,Just Churros,85705,32.2712313189,-110.9920754497,5.0,25.0,1
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,63130,38.6603769097,-90.3371429443,3.5,243.0,0
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,93117,34.4129345,-119.8555307,3.0,184.0,1
vxrGNnuEef7YCfB7mN08rA,Dunkin',33777,27.8718285,-82.7502853,2.0,8.0,1
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,33701,27.7717231748,-82.6383055959,4.0,10.0,0
yuangT-PWlF-YRbgN6M02A,Jos A Bank,33629,27.964721464,-82.5198229405,2.0,9.0,0
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,83702,43.6111922,-116.2062753,4.0,19.0,1
OYmwoFmoEIA0rx7jd6ZWsg,Tattoos by Taz,70122,30.0008418937,-90.0582931191,4.0,10.0,1
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,37219,36.1648001,-86.7799287,3.5,6.0,0
lAd7PwbmfpirUngbb6uCiA,Studio 240,08096,39.8338475229,-75.1561730444,5.0,7.0,0
hx-qUirkgRqX2Bk8A2U0nA,Pima County Fair,85747,32.0482633,-110.7738958,4.0,40.0,1
D5DBDShzSVx_gQtdIbOqZg,Public Storage,46227,39.660383,-86.126028,3.0,11.0,1
TapXvuOEC3qGGmlf03INnA,Addendum,46032,39.96917,-86.1273964,2.5,9.0,1
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,37122,36.162142,-86.516006,4.5,246.0,1
1s-vqaaGLscl7h4XIDO7LQ,Brilliant Nail Spa,37067,35.9326514238,-86.8246329642,4.0,74.0,1
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,46032,39.9710819,-86.1601728,4.0,243.0,1
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,46038,39.979376,-86.001692,4.0,188.0,1
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,18912,40.31862,-75.066274,4.0,36.0,1
WmnPtMtY0elYVStooCTfng,Barista Cafe,08065,40.0043533,-75.0222651,4.5,12.0,0
wCgIJhH_CTuwsSZPcafkng,Dunkin' Donuts,46227,39.7038868163,-86.1483024479,2.0,19.0,0
wOUJ-duIHPdRiV0af9s0xA,Quality Inn & Suites,37122,36.16979,-86.51527,1.5,22.0,1
PW5eZM5RAQEhy3wgovChhQ,Cafe Victoria's,19107,39.958422,-75.158257,3.0,29.0,0
QTsscMMSMJbWGjGktvQwZA,Modern Printers,83642,43.6105119,-116.3913359,4.5,5.0,1
jGewGnIYcf9LFBcR8lMC5g,Picasso Restaurant & Bar,19063,39.9179115,-75.390854,3.0,34.0,0
quv6eMqyJ1NIkjPgIgS65g,Gasparilla Pirate Festival,33606,27.9279550671,-82.4784045787,4.5,31.0,1
5whwQ1UnbkT2wwD8-08Rpw,Cole Brothers,37115,36.2766423,-86.6885468,4.0,13.0,1
DwkUcTFaFhqcW-RDJ5rnNQ,Children's Dental And Orthodontic Associates,19027,40.0727142,-75.131515,2.5,6.0,0
d45ejuYD188Yzyxz6cCu-g,Mattress Firm West End Avenue,37203,36.1433929232,-86.8141224616,4.5,6.0,1
2TLNzc2WVzJMa-IRTYMINQ,Appreciate You Hair And Nails,46250,39.9056081,-86.0923487,5.0,34.0,1
FLsMpCzvopg6vl3atsKVmQ,Functional Life,18938,40.3586874,-74.97572,5.0,5.0,1
-lVTNjVoTMOkD-eT--u0oA,El Rancho Nuevo,63303,38.7687445,-90.5219795,3.5,66.0,1
Jft1PUUQGH4DoC2S1zsABg,Poppy's Ice Cream,70043,29.9381313,-89.9492226,4.5,6.0,1
BQkH3UGGtXzU4IfZewaw_w,WobbeMassage,70119,29.9672924,-90.09063,5.0,30.0,1
K0nNsUGPoE7ezIXiBwxrFQ,Arhaus,46250,39.907554,-86.094345,3.0,10.0,1
jDCk9DEwSS_TamliID4QuQ,Norma's Sweets Bakery,70065,30.014963,-90.2391014,4.0,26.0,1
FbGjCCc7bbJVWq3Kt5lamQ,Ernie's Tours,70116,29.9599126,-90.064281,5.0,52.0,1
TCxvQgfBD6_JjOM3N1VPRA,High Ridge Family Diner,63049,38.4863979071,-90.5041513042,4.5,8.0,1
6_Zf2QsRHCH1RhbzA9inyw,Starbucks,33615,27.9963703,-82.580954,3.0,56.0,1
cAUe8LFnDjii_sx_4fRMaA,Once Upon A Child - Reno,89502,39.47842,-119.7887358038,2.5,113.0,1
lPPYZr1_jx0XeW-xR9WJtw,DOSC,T5J 1A7,53.5428720873,-113.4995122836,4.0,87.0,1
0sr1EyOc6Td1C-962QW88w,La Cucina Italian Eatery,19428,40.088398,-75.2926963,4.0,44.0,1
p3QzxYDXLs6AthCldH-_Og,James L Frank Door Service,33544,28.2505165,-82.3737262,5.0,10.0,1
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,34607,28.497700000000002,-82.650015,4.0,214.0,1
GJpAeUSsPIsVK6_0Lfuekg,Auntie Anne's,33625,28.0686496,-82.5751466,2.0,7.0,1
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,63033,38.7790065,-90.2800209,4.0,26.0,1
-H6s1c2NRic5UKxXqi4FdQ,Bagelicious and More,33510,27.9588017985,-82.2789713027,3.5,7.0,0
NQhyMw8SOU1HB-V9X52CTg,Champion Chevrolet - Service Department,89502,39.518222529,-119.7877136963,3.0,45.0,1
VEbHYioBfoPiIOWntE_DBA,Tienda Ho,93101,34.422317,-119.7036672,4.5,34.0,0
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,93117,34.4290427,-119.8693616,2.5,94.0,1
Rm6DNK_kpJ55mai3bL4qTA,Divine Designs Floral & Tropicals,33511,27.9345506,-82.2874462,4.0,6.0,1
xY0jpu0zzGEBr-bGBdPs-w,University Crossings,19104,39.95604,-75.187797,1.0,15.0,1
o9jFWOpK9ty5vZUQTE6z5w,B&M Hardwood Flooring,33759,27.971329,-82.7078619,4.0,8.0,1
395jG1TlFKTf1t1d9PH6AQ,Rack n Roll Billiards,89506,39.5876376,-119.8144518,4.5,12.0,0
ejEVU5o5F56e7XIO07xpcA,Fox & Hounds Tavern,63117,38.6330839,-90.3064808,4.0,86.0,1
yni7QxA0Hgw5PbgR4NxKHw,Preferred Party Place,08081,39.7501430085,-75.023877181,4.0,5.0,1
yFqq66GxRjnhZXPgjA6hnw,KFC,19124,40.031578,-75.104787,2.0,7.0,1
AaiXrV5sFYedDtx1hBbx7w,Manor Riverwalk Luxury Apartments by TRG Management Company,33606,27.944153,-82.46033,3.5,9.0,0
IbndcMURguByburM72o3SA,State Street Kitchen,18940,40.2285432,-74.9370146,4.5,124.0,1
1oDLf788824qQh-8Shl3sw,Boogyz Donuts,63130,38.665449,-90.3147533,5.0,49.0,1
CrF8GhrF8KJikwugSci5lA,Xtreme Automotive,63110,38.6133033,-90.2678361,1.0,6.0,1
Iipfa9Kaac9XH5Vo8GQwvg,Starbucks,T5Y 2W1,53.6161467,-113.4324244,3.5,10.0,1
S_-UJCj3Q-69_q92k59XYA,Majestic Towing,18914,40.2884395,-75.2090623,5.0,6.0,1
82suwumWp1MEq04QhiS9DQ,Surreal Virtual Reality Studio,93101,34.4167818,-119.6951394,5.0,30.0,0
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,89501,39.5295616355,-119.8145651258,3.5,592.0,1
u2Bh7ylWs9InI7WFk9N53A,Salon 139,46158,39.6106515,-86.3720313,4.0,8.0,1
3uvFklejzRPwEPEZQ5vHYQ,Wawa,19063,39.916175541,-75.3876546369,3.5,14.0,1
BFf44roOiEodYRu06Xq8cg,Wash N' Roll Car Wash - Madison,37115,36.2467393,-86.7204366,1.0,8.0,1
0l_njS4wGMadAk1b4nZRUA,Panera Bread,19406,40.089985,-75.382315,2.5,58.0,1
lB6jIOb1UBATmdfot4KJew,Soco's Gyros,63123,38.5245347,-90.355678,4.0,126.0,1
qQcAJDLelexcAZOcdPnsEA,A Family Dental Care Center,19428,40.0818389,-75.2989657,3.5,10.0,1
CC7YefPM9zc080JHOKfI1w,Xtreme Adventures,33559,28.185208,-82.406265,2.5,26.0,0
cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,19317,39.8808598,-75.5482765,3.5,63.0,1
MObScX791gFEwtkoFA9GQg,Creekside Inn,08098,39.65126,-75.31747,3.5,20.0,1
zaaX5EzJDNxhzIFywyxYKg,Wesley Chapel Florist,33544,28.1948998,-82.3542155,2.5,6.0,0
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,33563,28.0148425,-82.1231756,3.5,64.0,1
TJe1ZGe-X0-GjOQd00kKxA,Brixx Craft House,83714,43.671633,-116.283591,4.0,115.0,1
dRqRBDrQZsNKo72JlEcejw,RECON Auto Detailing,85718,32.3389931,-110.9268201,5.0,47.0,1
FYzZd2mlMIPScy95UY2xkw,McMahan Hair Salon,33716,27.8669377,-82.6450314,4.0,11.0,0
V8uKFuHyHKSOWojuhcP-2A,Rita's Italian Ice,18974,40.20092,-75.1014011,4.0,8.0,1
rh3C_JK4NAoUJ-HNStvHtw,"Historic Philadelphia, Inc",19106,39.948321,-75.151952,4.5,5.0,1
ObH_8KvD5McBFAZen0pp6g,Earl's Auction Company & Liquidators,46254,39.8449751,-86.2541234,2.5,6.0,1
nHUJCK-Ek_lAVTSyEz9GEQ,Adventure Coast Fun Park,34608,28.4352625,-82.5669664,4.5,10.0,1
xHspDrdyq1g27yRDezB5yA,Kaiserman JCC,19096,39.982542,-75.268542,3.5,11.0,1
HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,46204,39.7664200969,-86.1592453161,3.5,258.0,0
XNBExNkAx5fjYM6fjqfzAA,Armory Park,85701,32.2194299,-110.9684979,3.5,6.0,1
1p15mHF9dFRBYH_VKcdDRg,Bill's European Autoworks,34609,28.4348331,-82.5427423,4.5,9.0,1
jZoeTGRfhG9n_Jo6VMqwxw,Sushi Wasabi,T6H 3G1,53.4945772799,-113.517946463,4.0,57.0,1
SBgr-5n-kV3EeZztYsstUQ,Locust Lane Craft Brewery,19355,40.035282,-75.5552598633,4.5,29.0,1
wR8V8u3_wv-yjR-CIHyY0Q,The Collins Apartments,19107,39.9499183,-75.1600036,4.0,10.0,1
_CFqjUDwqpfKlsbl01KQ8Q,Disc Replay,46214,39.7654488,-86.3067317,2.5,9.0,1
v_C_FZW_rPsqHdBEY_O4kQ,Shapiro Supply,63120,38.6842092,-90.2666103,4.0,8.0,1
O4oK6A5wJuVWpYP4IMgUqw,Journeys Shoes,33612,28.056632,-82.4348671,3.0,5.0,1
asmWFLd8yC96IdLEgfeYNg,West Coast Awnings,33756,27.9451907,-82.7880287,3.5,6.0,1
A1lAqN3SOaBLoo6NqVcy4Q,McDonald's,33511,27.925332,-82.325395,2.0,6.0,1
EPDRXctqbR9fJRW881zSDA,Painting with a Twist,08033,39.8977114,-75.0333462,5.0,14.0,0
6XT6OcqGU-8BXKFp7zHoRA,Queen Nails & Spa,83702,43.625567,-116.2109944,2.5,68.0,1
oSp8B87eQ8droCGiWUERZA,The Moose Music Row,37212,36.1431224,-86.79351,4.5,51.0,1
O0YHVrUtxbsEhQ4qaWkVaw,Boston Pizza,T5G 0X9,53.5695004,-113.494179,2.5,6.0,0
YKsZFlfTUNAzuDTTkArh0A,St Christopher Pediatric Urgent Care,19046,40.0992739,-75.1256228,3.0,7.0,1
kGjpBqAqG4mIuFSgU2KKEA,The Royal Indian Cuisine,19103,39.948365,-75.1744997,4.0,28.0,1
VqK1bLVFmEpePL1Qhmz7ew,BJS Hardwood Floors,19401,40.1270723,-75.3353875,4.5,6.0,1
nzIx3Wze25rr5k32sDCwaA,Clear View Glass And Tint,85712,32.23505288,-110.89693127,4.5,75.0,1
jKb0H78PubnEMa5JoXdnvw,Harpeth Cleaners,37221,36.044073,-86.955886,2.0,7.0,1
-pgTW7620zWdXMOczX0www,Arizona Stagecoach,85756,32.0872287083,-110.9234619141,2.5,41.0,1
5yi5oPPf065CQjF5nOnFCw,FedEx Office Print & Ship Center,33763,27.9916199,-82.7303756,3.5,11.0,1
L9CKPOoI51LNnRW8B1M8CQ,Dot's Dairy Bar,19057,40.136096,-74.873249,4.0,9.0,0
CNVapZiNGgqVrkEwmS8INQ,Deadline Escape Rooms,89511,39.4619710836,-119.7829868887,5.0,7.0,1
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,19154,40.0884161,-74.9650112,1.5,20.0,1
WYVDN3VDDTiEUV0QR8D2Hg,Ron & Jo's Firearms & Sporting Supplies,62269,38.5984757,-89.9591083,3.5,6.0,1
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,33704,27.7969762597,-82.6381678127,4.5,207.0,1
epGYbd0_OeSxsSkw-Kx5Rg,Hippie Hi,33764,27.9684516983,-82.7621585038,4.0,16.0,0
3rh9S7pQWFf8WP1Vg67aaQ,Expert Home Offers,83714,43.6693994,-116.2785626,2.0,5.0,1
uHprVoxTV7CwKJdaEEf3aA,Challenge Asphalt Paving,93103,34.419063,-119.6783917,4.0,18.0,1
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,33570,27.713401,-82.394372,4.0,142.0,1
lq4bgjDiAYR6i63-ZDiBGg,Muse Entertainment,85741,32.3312255,-111.0341183,5.0,9.0,1
05f7LL_6d7DOw0hHR9tsqw,Mattress Factory,18936,40.2426292,-75.242665,4.5,17.0,1
W5tIz4sl1yRW_fOXHoGVzQ,barre3 Nashville - The Gulch,37203,36.1522694,-86.785108,5.0,27.0,1
cogiJiOXN5fDu7jnkYEkfQ,Kroger,46220,39.8688265,-86.1438939,3.5,25.0,0
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,19428,40.0750524,-75.2945235,4.0,135.0,1
wcppVzRVOFwZp3-Qdwb_TQ,Rituals Aveda Salon,33759,27.961201,-82.72336,4.5,18.0,1
YQxZzSbGJl_4Ul2EGXYAqQ,Mount Mogrit Gourmet,89501,39.526407,-119.812194,4.0,8.0,0
oO3XXCAzBP4d-2klkkgEcw,Tucson Iron & Metal,85713,32.192069013,-110.9610276835,3.5,5.0,1
gp-DPUypvHZYyuDE55PHyA,Tolsdorf Oil Lube Express,19382,39.9619789,-75.5989619,3.5,9.0,1
qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,63017,38.62468,-90.5150663,4.0,313.0,1
9W9pFoPdrwZAg1xxHhzp6Q,Krch Realty,89502,39.4714884,-119.7767248,2.5,7.0,1
zjQDk4tZyhEroyqtkgvx0g,The Cobblestone Eatery and Drinkery,62254,38.6041071,-89.8085329,3.5,52.0,1
adb1hOYICrJ1Ix8M0sRpbw,Kuzina By Sofia,08034,39.9124556,-75.0022657,3.0,125.0,0
dujix6rWem5FD73MZSBF2w,Jack's Barber Shop,63044,38.745042,-90.4163876,4.0,10.0,0
EEc3X2r94uNhCz_jOTSzHg,Blackrock Brewers,85710,32.2014539061,-110.823107399,4.5,35.0,1
j2oZyu8a5qa-LL-LZ5DBPw,U-Pack Moving,85706,32.1363344,-110.9278446,3.5,24.0,1
HxlFnUI9-RNKlKD2zUwzWQ,Skippack Sweet Spot,19474,40.223222,-75.399023,3.5,18.0,1
5N8iDpDtjTbU0F1YD645xA,Blarney Stone General Contracting,85704,32.360965,-110.986644,3.5,5.0,1
iRLAkeK4PZGjKB1zmvRByw,Babies R US the Baby Superstore,85705,32.2904784,-110.9798195,3.0,13.0,0
dGPwaWBjzKQiYJpGw73EHA,HutchPro Carpet Cleaning Plus,46224,39.7990368,-86.2675982,4.5,6.0,1
Cc1HSkYiRiDUquHiz2vdIg,Tire Choice Auto Service Centers,33618,28.0424255,-82.5124529,4.0,7.0,1
kfGz2E7Y5FLXJyiKbQYfZg,The Irish Times,19147,39.9403745,-75.1456109,3.5,44.0,0
H3JjbID9Zhukpqr9uupHAA,Jackson's Bar & Bistro - Nashville,37212,36.1366299,-86.8004366,3.0,402.0,0
Dq7pbol4jb6RV4ozqGHLXw,Des-Carr Doors,18901,40.2874285,-75.1270612,2.5,5.0,1
-kY_HDP7IMvGl-kBIZVU4A,Dune Coffee Roasters - Anacapa,93101,34.4189939,-119.6950684,4.0,320.0,1
O5zuQH_YowDC-rsK8ZEXCA,Tin Drum Asia Cafe,34677,28.0451503082,-82.6812278379,3.0,62.0,0
xpmcxoWG0w9HkqTo6AClUQ,Bang-N Heads Salon,89501,39.5220877,-119.8133893,4.5,11.0,0
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,19010,40.024588,-75.3242387,3.0,63.0,1
sSCTL4XvhBPZDdmnOYGmGA,Corissa Miller,85730,32.4447834344,-111.1019316965,5.0,16.0,1
XkofFhXCXh6OUpWoG_ydWA,Budget Rental Cars,63103,38.6348961,-90.2210235,1.5,7.0,1
5bCsL-Z3QnuBmJQtIt8qyw,Pacifico Hyundai,19153,39.912338414,-75.2230943868,2.5,46.0,1
7fuFAkD_NqV5PQ7cA0Yzlg,Angelica Beauty and Waxing,33629,27.923037933,-82.4930161956,4.5,42.0,1
NHdjuuwzYCh0AWqWZgz-KA,"\"Bottom Zupp \"\"Floor Removal Experts\"\"\"",34695,27.9822896,-82.7057138,5.0,5.0,1
n2Va0mKydUWM-Y4fv1pOtA,YOUnion @ Reno,89512,39.551173,-119.8046379,2.0,41.0,1
bJ7h_SLSrnxEj61E6Qv9tQ,Exterior Building Solutions,63119,38.566842199999996,-90.3445699,2.0,5.0,1
Hp3Ony7yW60VPuWHQFIIHA,Frady's One Stop Food Store,70117,29.963974,-90.0426042,4.5,73.0,1
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,89431,39.5351105,-119.7548567,3.0,284.0,1
